First_pokemon,Second_pokemon,outcome,type_interaction,calc_speed,calc_atk,calc_def,calc_spatk,calc_spdef
494,442,1,1.0,-42,55,-65,30,-55
748,691,1,2.0,-44,110,-1,90,-16
420,348,1,1.0,-45,90,-60,65,-90
18,626,1,1.5,-13,144,53,94,20
510,651,1,3.875,-20,533,55,233,45
489,378,1,0.5,-7,39,72,54,22
140,1,1,1.5,-35,93,-6,123,45
171,86,1,1.5,-65,98,7,40,-25
19,660,1,0.25,-55,23,91,13,36
406,719,1,1.5,-59,107,10,76,-20
708,188,1,2.0,-75,50,-92,90,-45
369,654,1,0.5,-25,-10,-10,15,25
530,328,1,3.0,-25,240,-10,275,-20
43,685,1,1.0,-10,207,40,60,15
537,680,1,0.25,-54,16,-23,20,-8
274,221,1,1.75,-55,164,95,99,-5
644,487,1,1.0,-34,110,45,-45,-15
452,289,1,0.5,-35,30,0,-5,-40
716,799,1,1.0,-10,160,-17,170,2
712,756,1,2.0,-23,160,-14,170,-15
59,120,1,0.5,-90,50,35,-2,-35
309,627,1,3.5,-28,402,71,292,-17
432,234,1,2.0,-65,190,-35,70,-15
539,328,1,4.0,-60,340,20,340,10
258,355,1,1.0,-45,210,85,205,40
708,191,1,1.0,-50,40,-35,80,5
532,286,1,1.5,-21,155,-7,73,-17
526,83,1,0.5,-45,80,60,-12,-10
748,651,1,1.5,-84,246,29,79,24
369,752,1,1.0,-5,50,90,50,90
273,220,1,1.5,-55,108,55,38,-20
685,609,1,1.5,-25,8,-30,113,-30
182,651,1,0.5,-10,67,65,30,65
538,750,1,1.5,-60,183,20,53,-81
545,329,1,2.0,-40,170,-35,110,-65
644,487,1,1.0,-34,110,45,-45,-15
104,442,1,0.25,-10,13,-130,7,-15
608,512,1,0.5,-86,99,20,94,30
488,659,1,1.75,-50,94,46,31,-4
646,654,1,0.5,-39,-7,-35,10,-10
134,749,1,3.75,-67,308,65,112,-58
344,455,1,1.0,-27,283,5,57,-25
242,434,1,1.5,-29,146,50,78,30
136,585,1,1.5,-73,163,48,50,-45
684,402,1,1.0,-3,54,35,113,5
342,360,1,2.0,-85,200,-5,90,-40
528,794,1,2.0,-11,262,0,262,-17
545,607,1,1.0,-24,27,-60,37,-70
274,790,1,1.0,-67,169,139,3,-19
187,501,1,2.0,-13,224,103,136,37
55,240,1,0.5,-40,68,20,15,-15
493,509,1,1.0,-32,20,-15,60,65
70,691,1,2.0,-45,110,45,90,-5
726,653,1,1.5,-67,139,18,129,24
540,286,1,2.0,-45,180,0,120,-10
420,793,1,2.0,-11,262,15,262,-12
163,285,1,2.0,-95,110,-55,60,-60
71,381,1,1.0,-75,200,55,5,-15
273,220,1,1.5,-55,108,55,38,-20
430,749,1,1.5,-122,70,80,-20,17
306,687,1,2.0,-10,250,35,120,-45
773,223,1,1.0,-16,75,48,35,-2
493,203,1,1.0,-32,35,-25,35,0
83,464,1,0.5,-5,40,-28,40,37
557,97,1,1.5,-63,173,-20,93,5
239,191,1,1.0,-10,40,45,80,75
41,749,1,1.5,-7,138,52,40,-28
72,751,1,1.5,-90,275,-15,213,-45
380,627,1,3.0,-43,337,83,292,15
545,329,1,2.0,-40,170,-35,110,-65
147,34,1,2.0,-65,200,50,90,-40
607,221,1,1.875,-26,177,80,116,10
72,229,1,1.5,-85,235,35,23,-15
531,67,1,0.5,-20,25,-5,10,-20
163,570,1,2.0,-24,176,-40,176,-40
573,210,1,3.5,-49,154,-3,74,-23
39,333,1,1.0,-15,110,123,60,5
71,381,1,1.0,-75,200,55,5,-15
532,310,1,0.5,-56,15,-17,-7,-17
8,586,1,1.5,-75,205,19,55,-5
700,654,1,1.0,-68,40,-79,65,13
737,268,1,1.75,-45,251,38,163,34
410,226,1,2.0,-90,160,-80,80,-50
47,334,1,1.0,-5,140,195,60,40
430,632,1,2.0,-85,130,20,160,20
488,96,1,1.0,-35,135,5,10,-40
667,328,1,4.0,-10,340,70,340,60
420,348,1,1.0,-45,90,-60,65,-90
313,585,1,0.5,-70,65,25,23,-15
357,332,1,0.5,-20,78,105,15,-30
435,191,1,2.0,-16,80,-20,160,20
327,285,1,0.75,-15,37,-40,14,-35
344,317,1,0.5,-45,67,-10,-6,-45
738,651,1,0.5,-22,116,66,30,26
259,501,1,2.0,-48,224,81,136,17
630,121,1,1.75,-25,248,58,80,-17
20,230,1,0.5,-70,75,100,32,20
317,324,1,1.0,-10,0,90,60,60
56,364,1,1.5,-40,203,35,213,15
296,660,1,0.375,-50,39,61,16,16
164,751,1,2.0,-70,300,-50,300,-50
540,651,1,1.5,-95,208,35,58,35
497,684,1,1.0,-25,74,10,35,10
711,754,1,2.0,-66,144,-18,198,-1
453,790,1,1.0,-62,164,119,-37,-59
341,252,1,2.0,-45,240,80,120,-15
272,686,1,2.0,-40,170,-30,80,-60
429,685,1,1.0,-95,98,30,-40,30
59,595,1,1.0,-70,210,35,45,0
597,462,1,1.0,-3,94,-5,94,-5
118,485,1,2.0,-12,48,-9,48,41
17,487,1,1.5,-40,143,65,10,25
369,654,1,0.5,-25,-10,-10,15,25
70,381,1,1.0,-60,215,70,20,10
366,756,1,2.0,-8,160,-4,170,-30
316,790,1,1.0,-132,144,139,38,-4
104,501,1,1.5,-23,202,-42,121,27
70,783,1,1.0,-59,97,40,-32,-15
111,220,1,3.5,-25,240,10,110,-10
489,378,1,0.5,-7,39,72,54,22
161,771,1,2.0,-10,130,0,220,60
72,229,1,1.5,-85,235,35,23,-15
291,586,1,3.5,-40,505,80,190,30
203,332,1,1.75,-10,172,100,92,-5
17,487,1,1.5,-40,143,65,10,25
70,386,1,1.0,-60,115,5,6,-37
489,626,1,0.5,-8,76,98,46,-20
281,660,1,0.5,-20,59,81,29,66
3,543,1,2.0,-3,180,23,260,6
39,516,1,1.75,-25,262,73,97,0
72,685,1,1.0,-95,198,15,-65,-15
734,585,1,1.0,-9,188,45,73,10
679,317,1,0.5,-105,55,5,-20,-30
63,780,1,1.0,-39,110,16,65,12
453,514,1,0.5,-30,35,50,65,-15
463,620,1,1.0,-25,160,83,100,33
79,120,1,1.0,-45,130,60,10,-70
262,331,1,0.75,-25,68,90,22,-95
697,778,1,4.0,-23,320,1,320,-3
495,366,1,2.0,-12,140,-25,140,10
418,41,1,2.0,-75,90,-42,120,-65
532,252,1,2.0,-41,240,43,120,-17
588,696,1,2.0,-56,170,15,130,15
608,224,1,0.5,-86,52,115,17,-10
488,18,1,1.0,-25,25,5,-20,-65
677,241,1,1.5,-70,85,55,83,-50
699,800,1,1.875,-30,213,55,244,-15
347,331,1,1.0,-25,70,17,40,-43
55,486,1,2.0,-57,178,56,158,41
490,201,1,1.75,-61,184,70,37,23
70,329,1,0.5,-55,68,55,-5,-15
432,225,1,0.5,-150,78,140,8,5
118,485,1,2.0,-12,48,-9,48,41
435,191,1,2.0,-16,80,-20,160,20
469,651,1,1.75,-65,255,35,99,27
495,580,1,1.0,-27,77,-53,50,-53
262,331,1,0.75,-25,68,90,22,-95
286,651,1,1.0,-50,180,35,60,45
359,225,1,0.5,-30,95,170,25,35
340,362,1,2.0,-35,200,0,160,0
293,457,1,2.0,-35,104,98,94,48
71,749,1,1.5,-92,135,55,3,-58
274,221,1,1.75,-55,164,95,99,-5
762,486,1,2.0,-11,178,26,158,-7
6,215,1,1.5,-50,118,22,160,45
181,148,1,1.5,-20,243,10,163,0
305,651,1,1.75,-30,262,70,104,50
69,229,1,1.5,-25,250,85,58,25
140,379,1,1.0,-37,152,42,147,87
623,214,1,2.0,-6,170,-38,170,-38
340,311,1,0.5,-65,93,0,-7,-20
339,590,1,1.0,-17,135,0,50,5
734,585,1,1.0,-9,188,45,73,10
463,627,1,3.5,-38,417,91,317,23
161,755,1,2.0,-21,96,1,118,-13
69,387,1,1.0,-25,210,50,61,8
773,223,1,1.0,-16,75,48,35,-2
71,749,1,1.5,-92,135,55,3,-58
124,457,1,0.75,-60,29,88,37,58
214,620,1,1.0,-46,105,83,45,33
700,654,1,1.0,-68,40,-79,65,13
273,486,1,0.5,-37,67,81,47,61
284,462,1,1.0,-4,94,-60,94,-60
644,487,1,1.0,-34,110,45,-45,-15
429,752,1,1.5,-90,25,100,25,100
59,333,1,0.75,-65,93,120,44,-5
30,662,1,1.0,-30,80,26,70,6
513,221,1,3.5,-85,300,75,218,-25
679,317,1,0.5,-105,55,5,-20,-30
164,752,1,2.0,-70,100,50,100,50
276,797,1,2.0,-35,320,35,320,25
204,334,1,0.75,-30,129,180,49,15
273,53,1,0.75,-40,84,45,44,25
110,684,1,2.0,-105,148,-20,70,-30
409,753,1,2.0,-77,104,-20,126,-15
775,753,1,2.0,-17,104,25,126,-10
493,756,1,2.0,-10,160,21,170,20
30,120,1,1.75,-55,149,26,44,-49
274,615,1,1.5,-45,148,0,-12,-20
677,751,1,1.5,-45,275,20,253,-85
134,201,1,1.0,-65,150,80,-55,-30
109,377,1,2.0,-25,140,55,140,65
258,334,1,1.75,-15,273,215,99,15
762,486,1,2.0,-11,178,26,158,-7
751,174,1,0.5,-2,5,30,-16,13
164,531,1,2.0,-20,160,-30,160,-30
736,626,1,3.875,-50,306,45,203,-9
19,660,1,0.25,-55,23,91,13,36
700,654,1,1.0,-68,40,-79,65,13
164,751,1,2.0,-70,300,-50,300,-50
154,627,1,3.5,-98,380,68,302,-10
55,240,1,0.5,-40,68,20,15,-15
588,570,1,2.0,-8,176,-5,176,-5
542,305,1,2.0,-50,70,-65,130,-65
123,220,1,1.5,-45,103,-25,20,-5
737,360,1,1.0,-96,132,-27,-19,-21
410,227,1,2.0,-75,240,-55,120,-30
726,653,1,1.5,-67,139,18,129,24
350,512,1,0.5,-75,62,35,77,40
212,247,1,2.0,-45,120,-30,160,-45
536,585,1,1.5,-66,178,-2,48,-67
55,240,1,0.5,-40,68,20,15,-15
488,18,1,1.0,-25,25,5,-20,-65
775,753,1,2.0,-17,104,25,126,-10
452,289,1,0.5,-35,30,0,-5,-40
469,651,1,1.75,-65,255,35,99,27
724,352,1,1.5,-44,146,-27,123,-55
163,570,1,2.0,-24,176,-40,176,-40
344,96,1,0.5,-60,57,-5,4,-25
275,461,1,1.75,-84,117,30,112,10
452,289,1,0.5,-35,30,0,-5,-40
37,751,1,1.0,-16,150,-37,150,-35
116,750,1,1.0,-41,110,71,45,-61
170,243,1,1.5,-20,184,32,180,25
214,586,1,1.5,-66,228,88,78,38
316,585,1,3.5,-140,375,60,175,-10
380,660,1,1.5,-55,141,81,88,66
666,516,1,2.0,-10,280,50,110,-25
40,464,1,0.5,-45,40,25,40,27
495,366,1,2.0,-12,140,-25,140,10
738,651,1,0.5,-22,116,66,30,26
540,687,1,2.0,-45,250,30,120,0
58,75,1,1.0,-35,215,45,90,45
452,678,1,0.5,-30,25,50,15,-5
494,192,1,1.0,-32,50,-50,70,-40
531,726,1,0.5,-13,23,-18,43,-14
361,790,1,3.0,-42,398,134,126,-4
432,590,1,0.5,-92,88,-30,3,-25
116,654,1,1.0,-36,40,-29,65,-25
14,754,1,0.5,-16,57,37,89,69
605,461,1,0.5,-11,34,-4,34,16
308,754,1,0.5,-36,57,40,74,37
4,460,1,0.5,-44,29,-18,-2,-35
440,659,1,0.5,-40,17,23,-16,10
775,753,1,2.0,-17,104,25,126,-10
234,594,1,3.5,-75,373,30,143,-25
421,484,1,2.0,-26,186,-33,142,-59
685,609,1,1.5,-25,8,-30,113,-30
561,659,1,0.5,-35,23,46,-7,41
647,651,1,1.875,-55,263,55,115,55
540,651,1,1.5,-95,208,35,58,35
751,501,1,1.0,-13,74,68,-14,22
724,627,1,3.75,-72,415,61,304,-35
344,317,1,0.5,-45,67,-10,-6,-45
694,560,1,3.875,-44,479,-47,394,17
722,584,1,1.5,-45,128,45,19,-35
594,749,1,1.0,-12,80,15,35,-13
291,586,1,3.5,-40,505,80,190,30
711,754,1,2.0,-66,144,-18,198,-1
71,461,1,1.5,-84,113,50,71,0
92,331,1,1.9375,-45,135,55,78,5
588,570,1,2.0,-8,176,-5,176,-5
608,605,1,3.875,-69,212,14,151,4
44,201,1,1.5,-70,162,40,20,-35
308,390,1,0.5,-40,55,98,35,78
70,696,1,2.0,-47,170,40,130,0
740,660,1,1.5,-55,156,63,52,-38
16,238,1,7.75,-40,389,70,618,0
664,500,1,2.0,-28,144,38,76,2
510,651,1,3.875,-20,533,55,233,45
531,455,1,1.0,-52,250,-10,50,-20
31,434,1,0.5,-54,62,45,30,15
608,356,1,1.75,-96,154,55,151,-5
135,252,1,2.0,-55,240,63,120,-25
273,52,1,0.75,-45,59,20,29,0
430,633,1,2.0,-45,210,40,240,40
287,599,1,1.0,-15,170,44,30,44
582,251,1,2.0,-36,120,28,80,8
317,41,1,0.5,-5,0,3,45,35
748,651,1,1.5,-84,246,29,79,24
286,651,1,1.0,-50,180,35,60,45
109,683,1,0.5,-52,105,40,33,35
798,530,1,2.0,-25,180,75,-40,5
432,590,1,0.5,-92,88,-30,3,-25
473,626,1,1.5,-48,131,69,76,1
728,626,1,0.5,-35,60,65,37,9
504,225,1,2.0,-20,250,190,110,55
493,739,1,2.0,-30,90,-18,150,43
342,506,1,0.5,-49,80,22,53,-13
396,586,1,1.0,-25,220,80,70,30
699,455,1,3.5,-42,630,-5,193,-55
593,669,1,1.0,-15,30,0,65,20
432,225,1,0.5,-150,78,140,8,5
109,378,1,0.5,-77,26,27,34,32
71,530,1,1.0,-75,150,90,-5,40
493,303,1,1.0,-17,50,35,85,15
59,120,1,0.5,-90,50,35,-2,-35
605,461,1,0.5,-11,34,-4,34,16
520,626,1,1.5,-58,131,8,46,-70
70,691,1,2.0,-45,110,45,90,-5
4,514,1,0.5,-20,35,-8,65,-30
430,684,1,1.0,-115,-32,30,-110,30
667,328,1,4.0,-10,340,70,340,60
392,660,1,0.5,-45,69,61,7,36
345,441,1,0.5,-5,43,43,55,21
140,311,1,1.5,-10,255,25,113,40
193,632,1,2.0,-30,130,-30,160,-30
204,97,1,1.5,-30,188,25,108,35
147,34,1,2.0,-65,200,50,90,-40
132,653,1,1.0,-60,125,5,70,-40
313,585,1,0.5,-70,65,25,23,-15
306,687,1,2.0,-10,250,35,120,-45
242,434,1,1.5,-29,146,50,78,30
370,268,1,2.0,-9,268,45,190,15
463,789,1,1.0,-42,108,43,34,-7
465,53,1,0.5,-65,73,10,38,-10
270,686,1,2.0,-50,170,-60,80,-114
488,18,1,1.0,-25,25,5,-20,-65
165,532,1,1.0,-49,-50,7,-4,-43
684,402,1,1.0,-3,54,35,113,5
242,653,1,1.5,-35,138,35,138,45
316,585,1,3.5,-140,375,60,175,-10
729,463,1,1.0,-8,30,-35,30,-35
424,660,1,1.0,-70,38,-9,8,26
604,221,1,0.5,-17,45,81,30,21
714,391,1,3.75,-57,254,-7,256,-3
109,683,1,0.5,-52,105,40,33,35
555,317,1,1.5,-23,158,-10,38,-25
71,530,1,1.0,-75,150,90,-5,40
502,485,1,2.0,-42,48,-4,48,31
161,42,1,2.0,-10,140,8,190,20
674,756,1,2.0,-25,160,-4,170,5
257,390,1,1.0,-45,70,35,60,20
495,580,1,1.0,-27,77,-53,50,-53
162,753,1,2.0,-57,104,-35,126,-35
134,412,1,0.875,-45,69,65,41,-15
130,51,1,1.5,-35,138,30,185,35
579,585,1,1.75,-23,197,55,91,10
43,501,1,1.0,-18,183,78,86,7
352,660,1,0.5,-40,49,86,9,71
597,442,1,1.0,-9,55,-25,30,-25
735,356,1,1.5,-69,144,90,125,20
597,442,1,1.0,-9,55,-25,30,-25
382,775,1,0.5,-40,43,15,50,20
697,778,1,4.0,-23,320,1,320,-3
140,602,1,1.5,-38,121,35,93,60
193,632,1,2.0,-30,130,-30,160,-30
499,787,1,0.5,-43,47,34,29,5
604,211,1,0.5,-22,63,26,50,26
76,457,1,1.0,-10,52,133,47,108
171,86,1,1.5,-65,98,7,40,-25
164,751,1,2.0,-70,300,-50,300,-50
63,780,1,1.0,-39,110,16,65,12
343,354,1,0.5,-45,64,15,82,0
772,387,1,1.0,-53,115,-10,83,0
569,221,1,1.0,-26,130,103,70,23
658,355,1,2.0,-88,240,40,290,45
32,376,1,2.0,-55,80,0,80,-10
732,88,1,1.5,-96,110,109,223,11
708,104,1,2.0,-20,90,40,60,-55
56,364,1,1.5,-40,203,35,213,15
43,685,1,1.0,-10,207,40,60,15
452,225,1,1.0,-25,125,195,55,25
305,221,1,1.75,-10,172,105,104,5
799,691,1,1.0,-20,55,15,45,-65
528,214,1,2.0,-19,170,-53,170,-73
40,412,1,2.0,-35,150,23,110,5
274,790,1,1.0,-67,169,139,3,-19
311,752,1,1.0,-10,50,70,50,90
762,485,1,2.0,-21,48,-4,48,-37
352,660,1,0.5,-40,49,86,9,71
212,697,1,2.0,-12,210,30,250,-5
429,685,1,1.0,-95,98,30,-40,30
55,230,1,0.5,-15,75,80,32,25
369,654,1,0.5,-25,-10,-10,15,25
440,659,1,0.5,-40,17,23,-16,10
161,771,1,2.0,-10,130,0,220,60
432,234,1,2.0,-65,190,-35,70,-15
714,391,1,3.75,-57,254,-7,256,-3
699,455,1,3.5,-42,630,-5,193,-55
600,749,1,1.0,-57,80,25,35,-38
357,331,1,0.5,-30,58,65,5,-40
599,750,1,1.0,-10,110,65,45,-36
452,289,1,0.5,-35,30,0,-5,-40
708,240,1,4.0,-40,400,-40,240,-40
203,332,1,1.75,-10,172,100,92,-5
62,669,1,1.0,-50,30,20,65,10
489,660,1,0.5,-10,92,126,47,51
736,215,1,1.5,-42,125,22,164,56
233,684,1,0.5,-40,37,-65,17,-55
537,680,1,0.25,-54,16,-23,20,-8
738,225,1,1.5,-12,231,191,80,16
100,225,1,2.0,-50,250,200,110,60
132,247,1,1.0,-25,60,-35,80,-70
196,500,1,2.0,-23,144,-7,76,-48
25,584,1,0.5,-57,47,50,13,-10
499,670,1,2.0,-57,80,-28,190,-10
55,586,1,1.5,-65,238,70,75,5
465,512,1,0.5,-65,110,35,110,15
756,751,1,1.5,-12,260,-36,258,-25
71,381,1,1.0,-75,200,55,5,-15
239,191,1,1.0,-10,40,45,80,75
212,214,1,2.0,-19,170,-18,170,-53
186,353,1,1.0,-32,60,-18,65,-31
723,684,1,1.0,-38,89,-8,-20,-20
38,485,1,2.0,-27,48,46,48,46
587,285,1,2.0,-37,110,-8,60,-13
730,626,1,1.75,-40,144,60,96,7
369,752,1,1.0,-5,50,90,50,90
170,243,1,1.5,-20,184,32,180,25
551,752,1,0.5,-40,0,50,0,50
488,659,1,1.75,-50,94,46,31,-4
301,455,1,1.75,-67,309,0,118,0
526,585,1,0.5,-70,65,35,-17,-35
480,595,1,1.0,-40,225,53,68,28
738,225,1,1.5,-12,231,191,80,16
600,389,1,1.0,-60,40,15,30,15
738,225,1,1.5,-12,231,191,80,16
154,627,1,3.5,-98,380,68,302,-10
532,469,1,0.5,-6,35,-7,40,1
342,361,1,2.0,-25,140,0,100,-35
494,756,1,2.0,-30,160,-9,170,-10
747,798,1,0.5,-34,86,-16,109,49
192,621,1,0.5,-22,37,25,17,25
259,501,1,2.0,-48,224,81,136,17
532,613,1,4.0,-17,328,-32,180,-32
525,16,1,1.0,-10,45,-30,90,20
37,179,1,1.0,-6,50,-37,76,11
599,779,1,1.0,-7,70,-37,50,-25
147,34,1,2.0,-65,200,50,90,-40
357,332,1,0.5,-20,78,105,15,-30
421,612,1,2.0,-45,144,-65,70,-85
604,221,1,0.5,-17,45,81,30,21
537,680,1,0.25,-54,16,-23,20,-8
344,455,1,1.0,-27,283,5,57,-25
775,753,1,2.0,-17,104,25,126,-10
58,595,1,1.0,-45,235,60,70,25
421,484,1,2.0,-26,186,-33,142,-59
76,660,1,0.25,-20,23,96,13,86
163,247,1,2.0,-65,120,-60,160,-40
533,252,1,4.0,-36,480,13,240,-47
147,34,1,2.0,-65,200,50,90,-40
583,614,1,2.0,-24,234,17,130,7
62,387,1,1.0,-5,115,30,83,18
14,754,1,0.5,-16,57,37,89,69
597,462,1,1.0,-3,94,-5,94,-5
588,696,1,2.0,-56,170,15,130,15
495,191,1,2.0,-52,80,-30,160,10
255,626,1,0.5,-53,68,68,43,0
693,685,1,1.0,-10,151,14,5,14
732,415,1,3.75,-76,380,129,182,31
427,188,1,2.0,-100,50,-72,90,-45
714,391,1,3.75,-57,254,-7,256,-3
373,464,1,1.0,-20,80,29,80,31
493,739,1,2.0,-30,90,-18,150,43
455,685,1,1.5,-3,166,20,78,30
493,756,1,2.0,-10,160,21,170,20
104,442,1,0.25,-10,13,-130,7,-15
700,654,1,1.0,-68,40,-79,65,13
465,512,1,0.5,-65,110,35,110,15
6,471,1,3.5,-41,300,10,328,17
27,333,1,1.9375,-20,217,150,119,29
528,532,1,2.0,-19,100,-18,190,-38
658,240,1,1.0,-58,100,20,60,0
132,224,1,1.75,-60,159,135,85,-55
311,752,1,1.0,-10,50,70,50,90
551,660,1,0.25,-80,22,31,2,16
452,678,1,0.5,-30,25,50,15,-5
484,661,1,1.0,-54,55,3,45,-1
340,517,1,0.5,-85,63,45,43,-30
463,405,1,3.5,-15,345,88,165,23
186,354,1,1.0,-27,100,12,105,-1
664,120,1,2.0,-35,170,55,60,-10
101,590,1,2.0,-7,270,15,100,10
799,328,1,1.0,-60,85,65,85,-15
708,282,1,1.0,-40,85,-50,60,-30
164,531,1,2.0,-20,160,-30,160,-30
490,201,1,1.75,-61,184,70,37,23
8,323,1,1.0,-80,20,-71,20,-45
540,286,1,2.0,-45,180,0,120,-10
102,718,1,0.25,-11,30,35,30,20
212,684,1,1.0,-75,83,-10,-60,-45
97,654,1,0.5,-10,-12,-25,33,-15
630,121,1,1.75,-25,248,58,80,-17
212,214,1,2.0,-19,170,-18,170,-53
748,225,1,0.5,-74,101,154,14,14
341,114,1,2.0,-50,160,70,100,5
732,86,1,1.5,-111,90,-6,43,-29
429,752,1,1.5,-90,25,100,25,100
528,327,1,2.0,-60,150,-20,130,-50
56,656,1,1.0,-30,95,55,45,0
58,75,1,1.0,-35,215,45,90,45
157,331,1,7.875,-55,550,0,309,-85
140,784,1,1.5,-39,127,15,81,35
452,289,1,0.5,-35,30,0,-5,-40
555,317,1,1.5,-23,158,-10,38,-25
140,379,1,1.0,-37,152,42,147,87
751,501,1,1.0,-13,74,68,-14,22
273,53,1,0.75,-40,84,45,44,25
219,586,1,0.5,-60,95,65,15,15
116,654,1,1.0,-36,40,-29,65,-25
664,500,1,2.0,-28,144,38,76,2
259,501,1,2.0,-48,224,81,136,17
345,353,1,1.5,-30,90,-5,80,-35
234,594,1,3.5,-75,373,30,143,-25
70,386,1,1.0,-60,115,5,6,-37
540,622,1,1.0,-57,90,45,45,45
376,790,1,1.0,-27,194,129,48,-24
273,53,1,0.75,-40,84,45,44,25
607,356,1,1.75,-46,164,80,161,20
56,364,1,1.5,-40,203,35,213,15
597,203,1,4.0,-19,140,-15,140,0
56,87,1,1.0,-65,95,85,165,35
764,659,1,0.5,-49,14,3,-36,-3
56,675,1,1.0,-55,85,15,85,-5
197,189,1,2.0,-30,60,-90,80,-90
38,485,1,2.0,-27,48,46,48,46
132,529,1,1.75,-50,99,80,125,30
342,589,1,2.0,-27,170,-10,60,-40
31,434,1,0.5,-54,62,45,30,15
658,266,1,2.0,-67,128,-10,90,-10
206,651,1,0.5,-65,100,50,40,50
674,756,1,2.0,-25,160,-4,170,5
350,512,1,0.5,-75,62,35,77,40
455,654,1,1.0,-18,-85,-10,65,35
729,463,1,1.0,-8,30,-35,30,-35
421,754,1,2.0,-81,144,-28,198,-31
634,585,1,0.5,-55,80,65,30,0
714,327,1,0.5,-58,37,-15,32,-25
531,726,1,0.5,-13,23,-18,43,-14
604,211,1,0.5,-22,63,26,50,26
535,685,1,2.0,-31,248,-27,110,-27
111,96,1,1.0,-15,120,-30,20,5
258,356,1,1.5,-45,155,125,128,5
79,683,1,0.5,-22,100,55,35,-10
250,305,1,2.0,-35,70,-60,130,-40
424,660,1,1.0,-70,38,-9,8,26
164,531,1,2.0,-20,160,-30,160,-30
724,487,1,1.5,-94,126,23,-37,-55
55,230,1,0.5,-15,75,80,32,25
600,749,1,1.0,-57,80,25,35,-38
677,626,1,1.5,-83,131,73,59,-90
387,328,1,3.0,-45,225,60,257,52
716,799,1,1.0,-10,160,-17,170,2
109,377,1,2.0,-25,140,55,140,65
43,501,1,1.0,-18,183,78,86,7
55,457,1,2.0,-60,104,108,94,63
493,303,1,1.0,-17,50,35,85,15
274,334,1,0.5,-45,108,185,18,15
679,333,1,1.5,-95,185,140,70,0
664,120,1,2.0,-35,170,55,60,-10
738,651,1,0.5,-22,116,66,30,26
557,356,1,1.5,-93,133,45,133,-25
366,756,1,2.0,-8,160,-4,170,-30
489,660,1,0.5,-10,92,126,47,51
772,624,1,1.0,-88,30,10,55,2
26,487,1,0.5,-87,40,35,-15,-25
431,692,1,2.0,-10,130,-55,110,-65
70,783,1,1.0,-59,97,40,-32,-15
347,331,1,1.0,-25,70,17,40,-43
396,586,1,1.0,-25,220,80,70,30
59,120,1,0.5,-90,50,35,-2,-35
505,328,1,0.5,-65,42,60,42,50
60,652,1,1.5,-40,84,-3,78,5
184,752,1,1.0,-70,50,70,50,70
162,753,1,2.0,-57,104,-35,126,-35
537,790,1,1.0,-58,169,77,-17,-61
579,585,1,1.75,-23,197,55,91,10
160,754,1,2.0,-21,144,27,198,39
674,41,1,2.0,-62,90,-42,120,-5
305,221,1,1.75,-10,172,105,104,5
37,662,1,1.0,-26,80,8,70,0
372,579,1,1.0,-17,55,7,36,-11
382,49,1,1.5,-50,93,35,145,10
557,97,1,1.5,-63,173,-20,93,5
216,327,1,3.0,-35,240,15,175,-20
102,486,1,2.0,-77,178,56,158,41
62,387,1,1.0,-5,115,30,83,18
102,685,1,3.5,-55,464,20,155,5
493,520,1,2.0,-2,100,30,240,60
69,698,1,1.0,-30,150,40,-5,0
56,173,1,1.0,-52,75,39,53,3
369,654,1,0.5,-25,-10,-10,15,25
102,685,1,3.5,-55,464,20,155,5
497,684,1,1.0,-25,74,10,35,10
463,620,1,1.0,-25,160,83,100,33
116,750,1,1.0,-41,110,71,45,-61
748,225,1,0.5,-74,101,154,14,14
664,120,1,2.0,-35,170,55,60,-10
608,605,1,3.875,-69,212,14,151,4
337,786,1,2.0,-1,170,37,116,-10
154,627,1,3.5,-98,380,68,302,-10
48,413,1,2.0,-20,270,60,190,15
450,680,1,1.0,-28,66,35,81,50
39,120,1,1.75,-40,152,38,47,-25
410,227,1,2.0,-75,240,-55,120,-30
540,213,1,2.0,-50,130,40,120,60
772,387,1,1.0,-53,115,-10,83,0
39,333,1,1.0,-15,110,123,60,5
616,684,1,1.0,-60,8,-5,40,-5
677,241,1,1.5,-70,85,55,83,-50
607,761,1,1.5,-36,107,0,102,10
327,285,1,0.75,-15,37,-40,14,-35
55,457,1,2.0,-60,104,108,94,63
537,790,1,1.0,-58,169,77,-17,-61
677,457,1,3.5,-75,183,138,141,3
726,683,1,0.5,-49,89,38,19,34
119,485,1,2.0,-37,48,-34,48,16
421,612,1,2.0,-45,144,-65,70,-85
109,52,1,0.5,-75,55,5,18,0
751,98,1,0.5,-20,-10,50,-30,-25
452,225,1,1.0,-25,125,195,55,25
557,53,1,0.75,-83,77,-15,42,-15
724,352,1,1.5,-44,146,-27,123,-55
483,331,1,1.0,-44,70,53,40,-1
736,626,1,3.875,-50,306,45,203,-9
157,331,1,7.875,-55,550,0,309,-85
608,698,1,1.875,-56,162,-30,91,-20
637,695,1,2.0,-17,130,-20,90,-35
452,225,1,1.0,-25,125,195,55,25
713,754,1,2.0,-66,144,-18,198,-11
257,779,1,1.0,-32,70,-47,50,-50
677,278,1,3.5,-50,315,30,293,-75
79,683,1,0.5,-22,100,55,35,-10
604,221,1,0.5,-17,45,81,30,21
432,798,1,0.5,-110,63,-30,103,40
677,750,1,1.5,-70,195,120,43,-86
